source_group,inscd,insureCd,product_name,sell_open_date,sell_end_date,renewable,kcisInsKcd,prodPbanGrpCd,kliaProdClcd,doc_type_code,doc_type_name,version,pdf_url,content_type,content_length_header,local_file,download_status,download_bytes,version_num,repo_pdf_path
main,R02720001,R02720,무배당건강고지표적항암약물특정표적방사선허가치료특약B(해약환급금미지급형_갱신형),20260401,99991231,Y,5.0,,,P,상품약관,0,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R02720001_0_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R02720001_0_P_무배당건강고지표적항암약물특정표적방사선허가치료특약B(해약환급금미지급형_갱신형).pdf,downloaded,3312587.0,0,features\policy_graph_rag\data\policy_pdfs\R02720001_0_P_무배당건강고지표적항암약물특정표적방사선허가치료특약B(해약환급금미지급형_갱신형).pdf
main,R02721001,R02721,무배당건강고지표적항암약물특정표적방사선허가치료특약G(해약환급금미지급형_갱신형),20260401,99991231,Y,5.0,,,P,상품약관,0,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R02721001_0_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R02721001_0_P_무배당건강고지표적항암약물특정표적방사선허가치료특약G(해약환급금미지급형_갱신형).pdf,downloaded,3321427.0,0,features\policy_graph_rag\data\policy_pdfs\R02721001_0_P_무배당건강고지표적항암약물특정표적방사선허가치료특약G(해약환급금미지급형_갱신형).pdf
main,R01824002,R01824,무배당건강고지표적항암약물허가치료특약B(해약환급금미지급형_갱신형),20260101,99991231,Y,5.0,,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01824002_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01824002_1_P_무배당건강고지표적항암약물허가치료특약B(해약환급금미지급형_갱신형).pdf,downloaded,3342702.0,1,features\policy_graph_rag\data\policy_pdfs\R01824002_1_P_무배당건강고지표적항암약물허가치료특약B(해약환급금미지급형_갱신형).pdf
main,R01922002,R01922,무배당건강고지표적항암약물허가치료특약G(해약환급금미지급형_갱신형),20260101,99991231,Y,5.0,,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01922002_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01922002_1_P_무배당건강고지표적항암약물허가치료특약G(해약환급금미지급형_갱신형).pdf,downloaded,3351976.0,1,features\policy_graph_rag\data\policy_pdfs\R01922002_1_P_무배당건강고지표적항암약물허가치료특약G(해약환급금미지급형_갱신형).pdf
main,R01826002,R01826,무배당건강고지프리미엄암직접치료특약B(해약환급금미지급형_갱신형),20260101,99991231,Y,5.0,,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01826002_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01826002_1_P_무배당건강고지프리미엄암직접치료특약B(해약환급금미지급형_갱신형).pdf,downloaded,618512.0,1,features\policy_graph_rag\data\policy_pdfs\R01826002_1_P_무배당건강고지프리미엄암직접치료특약B(해약환급금미지급형_갱신형).pdf
main,R01924002,R01924,무배당건강고지프리미엄암직접치료특약G(해약환급금미지급형_갱신형),20260101,99991231,Y,5.0,,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01924002_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01924002_1_P_무배당건강고지프리미엄암직접치료특약G(해약환급금미지급형_갱신형).pdf,downloaded,638900.0,1,features\policy_graph_rag\data\policy_pdfs\R01924002_1_P_무배당건강고지프리미엄암직접치료특약G(해약환급금미지급형_갱신형).pdf
main,R01821002,R01821,무배당건강고지한방병원암입원(암산정특례기간중)특약B(해약환급금미지급형_갱신형),20260101,99991231,Y,5.0,,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01821002_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01821002_1_P_무배당건강고지한방병원암입원(암산정특례기간중)특약B(해약환급금미지급형_갱신형).pdf,downloaded,615882.0,1,features\policy_graph_rag\data\policy_pdfs\R01821002_1_P_무배당건강고지한방병원암입원(암산정특례기간중)특약B(해약환급금미지급형_갱신형).pdf
main,R01919002,R01919,무배당건강고지한방병원암입원(암산정특례기간중)특약G(해약환급금미지급형_갱신형),20260101,99991231,Y,5.0,,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01919002_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01919002_1_P_무배당건강고지한방병원암입원(암산정특례기간중)특약G(해약환급금미지급형_갱신형).pdf,downloaded,615882.0,1,features\policy_graph_rag\data\policy_pdfs\R01919002_1_P_무배당건강고지한방병원암입원(암산정특례기간중)특약G(해약환급금미지급형_갱신형).pdf
main,R01822002,R01822,무배당건강고지항암세기조절방사선치료특약B(해약환급금미지급형_갱신형),20260101,99991231,Y,5.0,,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01822002_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01822002_1_P_무배당건강고지항암세기조절방사선치료특약B(해약환급금미지급형_갱신형).pdf,downloaded,538507.0,1,features\policy_graph_rag\data\policy_pdfs\R01822002_1_P_무배당건강고지항암세기조절방사선치료특약B(해약환급금미지급형_갱신형).pdf
main,R01920002,R01920,무배당건강고지항암세기조절방사선치료특약G(해약환급금미지급형_갱신형),20260101,99991231,Y,5.0,,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01920002_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01920002_1_P_무배당건강고지항암세기조절방사선치료특약G(해약환급금미지급형_갱신형).pdf,downloaded,545746.0,1,features\policy_graph_rag\data\policy_pdfs\R01920002_1_P_무배당건강고지항암세기조절방사선치료특약G(해약환급금미지급형_갱신형).pdf
main,B00440001,B00440,무배당건강생활치아보험(갱신형),20260101,99991231,Y,8.0,,99.0,P,상품약관,2,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/B00440001_2_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\B00440001_2_P_무배당건강생활치아보험(갱신형).pdf,downloaded,1569692.0,2,features\policy_graph_rag\data\policy_pdfs\B00440001_2_P_무배당건강생활치아보험(갱신형).pdf
main,R00329010,R00329,무배당경도이상치매플러스진단특약(기본형),20260101,99991231,N,6.0,R00236001,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R00329010_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R00329010_1_P_무배당경도이상치매플러스진단특약(기본형).pdf,downloaded,528223.0,1,features\policy_graph_rag\data\policy_pdfs\R00329010_1_P_무배당경도이상치매플러스진단특약(기본형).pdf
main,R00328010,R00328,무배당경도이상치매플러스진단특약(해약환급금미지급형),20260101,99991231,N,6.0,R00235001,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R00328010_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R00328010_1_P_무배당경도이상치매플러스진단특약(해약환급금미지급형).pdf,downloaded,528223.0,1,features\policy_graph_rag\data\policy_pdfs\R00328010_1_P_무배당경도이상치매플러스진단특약(해약환급금미지급형).pdf
main,R00521002,R00521,무배당계속받는암보장특약Ⅱ(갱신형),20240401,99991231,Y,5.0,,,P,상품약관,4,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R00521002_4_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R00521002_4_P_무배당계속받는암보장특약Ⅱ(갱신형).pdf,downloaded,485976.0,4,features\policy_graph_rag\data\policy_pdfs\R00521002_4_P_무배당계속받는암보장특약Ⅱ(갱신형).pdf
main,R02698001,R02698,무배당급성심근경색증진단특약(기본형_갱신형),20260401,99991231,Y,3.0,,,P,상품약관,0,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R02698001_0_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R02698001_0_P_무배당급성심근경색증진단특약(기본형_갱신형).pdf,downloaded,464955.0,0,features\policy_graph_rag\data\policy_pdfs\R02698001_0_P_무배당급성심근경색증진단특약(기본형_갱신형).pdf
main,R02693001,R02693,무배당급성심근경색증진단특약(해약환급금미지급형_갱신형),20260401,99991231,Y,3.0,,,P,상품약관,0,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R02693001_0_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R02693001_0_P_무배당급성심근경색증진단특약(해약환급금미지급형_갱신형).pdf,downloaded,464955.0,0,features\policy_graph_rag\data\policy_pdfs\R02693001_0_P_무배당급성심근경색증진단특약(해약환급금미지급형_갱신형).pdf
main,R00641001,R00641,무배당급여치매치료특약(갱신형),20240902,99991231,Y,6.0,,,P,상품약관,2,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R00641001_2_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R00641001_2_P_무배당급여치매치료특약(갱신형).pdf,downloaded,1163878.0,2,features\policy_graph_rag\data\policy_pdfs\R00641001_2_P_무배당급여치매치료특약(갱신형).pdf
main,R02701001,R02701,무배당뇌졸중진단특약(기본형_갱신형),20260401,99991231,Y,3.0,,,P,상품약관,0,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R02701001_0_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R02701001_0_P_무배당뇌졸중진단특약(기본형_갱신형).pdf,downloaded,500955.0,0,features\policy_graph_rag\data\policy_pdfs\R02701001_0_P_무배당뇌졸중진단특약(기본형_갱신형).pdf
main,R02696001,R02696,무배당뇌졸중진단특약(해약환급금미지급형_갱신형),20260401,99991231,Y,3.0,,,P,상품약관,0,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R02696001_0_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R02696001_0_P_무배당뇌졸중진단특약(해약환급금미지급형_갱신형).pdf,downloaded,500955.0,0,features\policy_graph_rag\data\policy_pdfs\R02696001_0_P_무배당뇌졸중진단특약(해약환급금미지급형_갱신형).pdf
main,R02702001,R02702,무배당뇌혈관질환진단특약(기본형_갱신형),20260401,99991231,Y,3.0,,,P,상품약관,0,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R02702001_0_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R02702001_0_P_무배당뇌혈관질환진단특약(기본형_갱신형).pdf,downloaded,478095.0,0,features\policy_graph_rag\data\policy_pdfs\R02702001_0_P_무배당뇌혈관질환진단특약(기본형_갱신형).pdf
main,R02697001,R02697,무배당뇌혈관질환진단특약(해약환급금미지급형_갱신형),20260401,99991231,Y,3.0,,,P,상품약관,0,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R02697001_0_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R02697001_0_P_무배당뇌혈관질환진단특약(해약환급금미지급형_갱신형).pdf,downloaded,478095.0,0,features\policy_graph_rag\data\policy_pdfs\R02697001_0_P_무배당뇌혈관질환진단특약(해약환급금미지급형_갱신형).pdf
main,R00229007,R00229,무배당뉴스타트7대고액암진단특약(갱신형),20240401,99991231,Y,5.0,,,P,상품약관,4,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R00229007_4_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R00229007_4_P_무배당뉴스타트7대고액암진단특약(갱신형).pdf,downloaded,476333.0,4,features\policy_graph_rag\data\policy_pdfs\R00229007_4_P_무배당뉴스타트7대고액암진단특약(갱신형).pdf
main,R01650002,R01650,무배당뉴스타트간편고지급성심근경색증진단특약(해약환급금미지급형_갱신형),20260101,99991231,Y,3.0,,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01650002_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01650002_1_P_무배당뉴스타트간편고지급성심근경색증진단특약(해약환급금미지급형_갱신형).pdf,downloaded,440568.0,1,features\policy_graph_rag\data\policy_pdfs\R01650002_1_P_무배당뉴스타트간편고지급성심근경색증진단특약(해약환급금미지급형_갱신형).pdf
main,R01644002,R01644,무배당뉴스타트간편고지뇌졸중진단특약(해약환급금미지급형_갱신형),20260101,99991231,Y,3.0,,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01644002_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01644002_1_P_무배당뉴스타트간편고지뇌졸중진단특약(해약환급금미지급형_갱신형).pdf,downloaded,478958.0,1,features\policy_graph_rag\data\policy_pdfs\R01644002_1_P_무배당뉴스타트간편고지뇌졸중진단특약(해약환급금미지급형_갱신형).pdf
main,R01649002,R01649,무배당뉴스타트간편고지뇌출혈진단특약(해약환급금미지급형_갱신형),20260101,99991231,Y,3.0,,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01649002_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01649002_1_P_무배당뉴스타트간편고지뇌출혈진단특약(해약환급금미지급형_갱신형).pdf,downloaded,440644.0,1,features\policy_graph_rag\data\policy_pdfs\R01649002_1_P_무배당뉴스타트간편고지뇌출혈진단특약(해약환급금미지급형_갱신형).pdf
main,R01646002,R01646,무배당뉴스타트간편고지뇌혈관질환진단특약(해약환급금미지급형_갱신형),20260101,99991231,Y,3.0,,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01646002_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01646002_1_P_무배당뉴스타트간편고지뇌혈관질환진단특약(해약환급금미지급형_갱신형).pdf,downloaded,453669.0,1,features\policy_graph_rag\data\policy_pdfs\R01646002_1_P_무배당뉴스타트간편고지뇌혈관질환진단특약(해약환급금미지급형_갱신형).pdf
main,R01643002,R01643,무배당뉴스타트간편고지심뇌혈관질환수술특약Ⅱ(해약환급금미지급형_갱신형),20260101,99991231,Y,3.0,,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01643002_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01643002_1_P_무배당뉴스타트간편고지심뇌혈관질환수술특약Ⅱ(해약환급금미지급형_갱신형).pdf,downloaded,476449.0,1,features\policy_graph_rag\data\policy_pdfs\R01643002_1_P_무배당뉴스타트간편고지심뇌혈관질환수술특약Ⅱ(해약환급금미지급형_갱신형).pdf
main,R01647002,R01647,무배당뉴스타트간편고지특정심뇌혈관주요치료특약(해약환급금미지급형_갱신형),20260101,99991231,Y,3.0,,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01647002_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01647002_1_P_무배당뉴스타트간편고지특정심뇌혈관주요치료특약(해약환급금미지급형_갱신형).pdf,downloaded,495713.0,1,features\policy_graph_rag\data\policy_pdfs\R01647002_1_P_무배당뉴스타트간편고지특정심뇌혈관주요치료특약(해약환급금미지급형_갱신형).pdf
main,R01648002,R01648,무배당뉴스타트간편고지하이클래스특정심뇌혈관주요치료특약(해약환급금미지급형_갱신형),20260101,99991231,Y,3.0,,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01648002_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01648002_1_P_무배당뉴스타트간편고지하이클래스특정심뇌혈관주요치료특약(해약환급금미지급형_갱신형).pdf,downloaded,547255.0,1,features\policy_graph_rag\data\policy_pdfs\R01648002_1_P_무배당뉴스타트간편고지하이클래스특정심뇌혈관주요치료특약(해약환급금미지급형_갱신형).pdf
main,R01645002,R01645,무배당뉴스타트간편고지허혈성심장질환진단특약(해약환급금미지급형_갱신형),20260101,99991231,Y,3.0,,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01645002_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01645002_1_P_무배당뉴스타트간편고지허혈성심장질환진단특약(해약환급금미지급형_갱신형).pdf,downloaded,440951.0,1,features\policy_graph_rag\data\policy_pdfs\R01645002_1_P_무배당뉴스타트간편고지허혈성심장질환진단특약(해약환급금미지급형_갱신형).pdf
main,B00429002,B00429,무배당뉴스타트골라담는간편건강보험(해약환급금미지급형_갱신형),20260101,99991231,Y,4.0,,8.0,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/B00429002_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\B00429002_1_P_무배당뉴스타트골라담는간편건강보험(해약환급금미지급형_갱신형).pdf,downloaded,960400.0,1,features\policy_graph_rag\data\policy_pdfs\B00429002_1_P_무배당뉴스타트골라담는간편건강보험(해약환급금미지급형_갱신형).pdf
main,R00226007,R00226,무배당뉴스타트보철치료보장특약(갱신형),20250717,99991231,Y,8.0,,,P,상품약관,2,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R00226007_2_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R00226007_2_P_무배당뉴스타트보철치료보장특약(갱신형).pdf,downloaded,559039.0,2,features\policy_graph_rag\data\policy_pdfs\R00226007_2_P_무배당뉴스타트보철치료보장특약(갱신형).pdf
main,R00228006,R00228,무배당뉴스타트소액치과치료특약(갱신형),20240401,99991231,Y,8.0,,,P,상품약관,4,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R00228006_4_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R00228006_4_P_무배당뉴스타트소액치과치료특약(갱신형).pdf,downloaded,583346.0,4,features\policy_graph_rag\data\policy_pdfs\R00228006_4_P_무배당뉴스타트소액치과치료특약(갱신형).pdf
main,B00276008,B00276,무배당뉴스타트치아보험(갱신형)_1형(충전크라운치료형),20250717,99991231,Y,8.0,,99.0,P,상품약관,3,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/B00276008_3_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\B00276008_3_P_무배당뉴스타트치아보험(갱신형)_1형(충전크라운치료형).pdf,downloaded,3833741.0,3,features\policy_graph_rag\data\policy_pdfs\B00276008_3_P_무배당뉴스타트치아보험(갱신형)_1형(충전크라운치료형).pdf
main,B00277008,B00277,무배당뉴스타트치아보험(갱신형)_2형(보철치료형),20250717,99991231,Y,8.0,,99.0,P,상품약관,3,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/B00277008_3_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\B00277008_3_P_무배당뉴스타트치아보험(갱신형)_2형(보철치료형).pdf,downloaded,1398575.0,3,features\policy_graph_rag\data\policy_pdfs\B00277008_3_P_무배당뉴스타트치아보험(갱신형)_2형(보철치료형).pdf
main,R00227006,R00227,무배당뉴스타트크라운보장특약(갱신형),20240401,99991231,Y,8.0,,,P,상품약관,4,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R00227006_4_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R00227006_4_P_무배당뉴스타트크라운보장특약(갱신형).pdf,downloaded,488222.0,4,features\policy_graph_rag\data\policy_pdfs\R00227006_4_P_무배당뉴스타트크라운보장특약(갱신형).pdf
